store_id,status,timestamp_utc
7731732307289257661,active,2023-01-20 17:00:40.598741 UTC
6278606918548654484,active,2023-01-20 09:04:23.264282 UTC
7849019542798623907,active,2023-01-20 19:11:48.726638 UTC
7849019542798623907,active,2023-01-20 21:07:35.515511 UTC
262841265877764950,active,2023-01-21 00:08:02.386188 UTC
6995569698182112635,active,2023-01-21 17:10:12.528767 UTC
5441959544656620082,active,2023-01-20 23:05:31.454478 UTC
8036818314043549576,active,2023-01-21 07:03:45.079868 UTC
9090972170317646015,active,2023-01-22 06:05:10.953797 UTC
6037050074272178059,active,2023-01-22 06:05:10.953797 UTC
6104774241364058349,active,2023-01-21 05:01:40.634766 UTC
3274975949635480151,active,2023-01-21 16:02:04.856967 UTC
1386039772911087922,active,2023-01-20 22:08:44.313098 UTC
7906383812886268609,active,2023-01-21 15:03:56.965134 UTC
3240047639771919612,active,2023-01-20 19:11:53.249189 UTC
9149092320035029041,active,2023-01-21 17:16:12.873019 UTC
3954666397636392451,active,2023-01-21 19:00:38.660962 UTC
7361102123552834037,active,2023-01-21 00:11:19.532338 UTC
3335936003001211540,active,2023-01-21 05:04:19.127198 UTC
37470044882853971,active,2023-01-21 23:10:58.459284 UTC
7535110053450046208,active,2023-01-22 05:01:21.515464 UTC
3280015877085264302,active,2023-01-20 10:00:40.27572 UTC
3911189328881936765,active,2023-01-22 07:01:19.581731 UTC
4491856073136480438,active,2023-01-20 20:03:28.669204 UTC
2588334495218220560,active,2023-01-20 18:00:38.269198 UTC
5751466257590901001,active,2023-01-21 19:02:47.399333 UTC
6110899143249591239,active,2023-01-20 06:03:06.802353 UTC
2799412755942795518,active,2023-01-20 07:05:41.45475 UTC
1732761552065259098,active,2023-01-20 19:09:26.934231 UTC
4807562023462057802,active,2023-01-20 23:05:37.596889 UTC
6828664592648566966,active,2023-01-21 02:04:54.851619 UTC
6828664592648566966,active,2023-01-21 16:07:10.57554 UTC
4595646770186827888,active,2023-01-21 17:05:53.797509 UTC
4454337318176905077,active,2023-01-20 07:02:03.747662 UTC
20876078165737550,active,2023-01-21 06:10:08.879782 UTC
2441408053249350573,active,2023-01-21 00:04:37.574622 UTC
6179774946886820424,active,2023-01-20 09:03:29.707671 UTC
334011774407854457,active,2023-01-20 06:01:38.527343 UTC
145932111898266027,active,2023-01-21 00:02:18.455967 UTC
6380856780855896152,active,2023-01-22 12:05:34.47377 UTC
1849827865367164220,active,2023-01-21 12:13:11.362456 UTC
5635111150622858294,active,2023-01-20 08:06:50.757604 UTC
4961100228197364387,active,2023-01-20 12:00:58.431539 UTC
328487196413370199,active,2023-01-20 09:03:49.15508 UTC
3494931355923603013,active,2023-01-20 16:09:13.046875 UTC
6300780645212944535,active,2023-01-20 10:00:55.940524 UTC
6042420047320539024,active,2023-01-20 20:09:49.421239 UTC
2480582646913879417,active,2023-01-21 11:03:12.291773 UTC
2486103706352606354,active,2023-01-21 16:10:29.763614 UTC
5003423114811887797,active,2023-01-20 19:12:03.220237 UTC
4884229644485805840,active,2023-01-20 23:03:56.166967 UTC
3389925435981916933,active,2023-01-20 21:05:23.083841 UTC
5336885084127758098,active,2023-01-22 05:06:58.227724 UTC
1841264040621348222,active,2023-01-21 17:08:28.092281 UTC
3467360583756605576,active,2023-01-20 20:06:26.24148 UTC
8960391439271724203,active,2023-01-20 14:01:32.711451 UTC
1704853503493700109,active,2023-01-22 13:13:42.896228 UTC
4633173834833828846,active,2023-01-21 02:04:13.390425 UTC
7327416788516093249,active,2023-01-21 15:00:42.64404 UTC
4525425070708698007,active,2023-01-21 15:10:47.104356 UTC
5113893099140745326,active,2023-01-22 10:07:41.138088 UTC
8647024396288007714,active,2023-01-21 16:00:21.092024 UTC
4709428055859882652,active,2023-01-20 19:00:48.11056 UTC
922677094745545948,active,2023-01-21 08:09:09.325629 UTC
2994760733762859774,active,2023-01-20 15:02:33.716819 UTC
3247746398158671602,active,2023-01-21 12:14:30.952402 UTC
9043224932257946069,active,2023-01-21 11:08:21.752401 UTC
1150055599174577942,active,2023-01-20 22:12:52.634787 UTC
8660236101787985178,active,2023-01-21 08:06:48.905706 UTC
2785728619186191465,active,2023-01-20 07:04:08.83993 UTC
9064645233606218224,active,2023-01-20 22:07:47.013243 UTC
5088232387365478214,active,2023-01-21 05:10:51.019775 UTC
5088232387365478214,active,2023-01-21 10:08:15.117417 UTC
8956479198572544923,active,2023-01-20 20:03:08.088085 UTC
9029509504849001293,active,2023-01-20 19:08:10.123794 UTC
1673369251688803542,active,2023-01-22 06:06:18.911955 UTC
3916365453139180539,active,2023-01-20 16:08:18.301288 UTC
9195450510899676251,active,2023-01-20 06:03:38.698547 UTC
5369372333182608804,active,2023-01-22 12:02:32.692199 UTC
2226457096413969116,active,2023-01-20 16:08:10.60809 UTC
5634059948434167283,active,2023-01-21 05:06:24.074932 UTC
5895613614476856160,active,2023-01-20 22:04:33.10475 UTC
3392301104996297063,active,2023-01-20 11:07:16.16781 UTC
1776948911483209836,active,2023-01-21 19:12:42.150495 UTC
4401653921139517495,active,2023-01-20 16:04:11.630888 UTC
4915991978883327925,active,2023-01-20 13:05:18.331652 UTC
195360898806120509,active,2023-01-21 12:04:38.200524 UTC
4421288579483257531,active,2023-01-22 05:02:24.533688 UTC
601632978459741792,active,2023-01-20 15:04:23.971262 UTC
5183090772613686032,active,2023-01-22 05:07:07.558981 UTC
4326772901683985591,active,2023-01-20 23:03:23.187689 UTC
5708935501912909192,active,2023-01-21 23:03:14.106148 UTC
8063020172513403932,active,2023-01-21 23:07:40.178812 UTC
8156179872515207578,active,2023-01-20 17:05:31.930358 UTC
1675281042882322699,active,2023-01-22 05:06:05.460107 UTC
6530174476933065591,active,2023-01-22 03:01:13.770561 UTC
8333547700952437743,active,2023-01-21 06:02:35.852848 UTC
5599183880881982285,active,2023-01-22 10:01:10.465114 UTC
5097960338389327853,active,2023-01-21 00:01:42.067512 UTC
446544419428868903,active,2023-01-21 04:07:06.127625 UTC
8662125166588896236,active,2023-01-22 07:04:53.76695 UTC
3706233454491133542,active,2023-01-21 01:07:39.850846 UTC
8215088732629288543,active,2023-01-21 15:07:49.242183 UTC
6814306481052341158,active,2023-01-22 07:02:34.53408 UTC
8278919040327181920,active,2023-01-21 01:05:47.773209 UTC
3456322877560445253,active,2023-01-21 05:08:32.573595 UTC
4683660238197535839,active,2023-01-22 13:06:09.699436 UTC
1960109190420193506,active,2023-01-21 01:10:57.289714 UTC
4789157162476311805,active,2023-01-20 22:01:04.55503 UTC
4053941272932293138,active,2023-01-21 08:08:57.112636 UTC
5390954985241596011,active,2023-01-20 20:05:41.338427 UTC
717592419932197848,active,2023-01-22 05:01:31.076374 UTC
8032203943642240039,active,2023-01-22 07:06:08.941456 UTC
8439387463255108213,active,2023-01-21 11:12:03.874935 UTC
5540467504825535942,active,2023-01-20 22:08:58.820779 UTC
3200040790050275663,active,2023-01-22 07:01:57.010902 UTC
1611330780821059464,active,2023-01-21 07:01:18.622269 UTC
2786793496389485572,active,2023-01-20 23:06:59.653273 UTC
2402546386420816246,active,2023-01-21 00:10:22.919624 UTC
9079856227531354211,active,2023-01-22 12:03:18.333724 UTC
9139859946591541073,active,2023-01-20 23:03:18.286661 UTC
9139859946591541073,active,2023-01-21 19:06:00.248093 UTC
5171578055943580321,active,2023-01-21 16:00:45.049518 UTC
3069871054095098458,active,2023-01-20 06:06:01.181645 UTC
5207961567869788422,active,2023-01-21 15:02:05.055265 UTC
3848098352468902925,active,2023-01-22 06:06:14.341231 UTC
326214117694283828,active,2023-01-20 14:02:36.698285 UTC
3451416754022116820,active,2023-01-20 19:01:52.474599 UTC
6763125841776527048,active,2023-01-20 20:06:39.903386 UTC
8930106058489147422,active,2023-01-21 17:04:09.770846 UTC
3889940145585531728,active,2023-01-22 05:06:07.017836 UTC
7011309598443467990,active,2023-01-20 05:26:52.479975 UTC
8241407863379904851,active,2023-01-22 12:04:18.730759 UTC
580069881451382554,active,2023-01-22 07:04:03.130911 UTC
4244379278388069568,active,2023-01-22 13:06:20.858358 UTC
3280015877085264302,active,2023-01-21 03:06:15.576414 UTC
6923631512744057303,active,2023-01-21 00:02:28.499727 UTC
4980429398078614973,active,2023-01-22 05:01:03.713424 UTC
1717823838579260660,active,2023-01-21 17:05:15.404559 UTC
1372827424333082339,active,2023-01-20 17:07:33.390339 UTC
8624699996973144820,active,2023-01-21 08:02:56.312913 UTC
612604947512311950,active,2023-01-21 07:09:30.989259 UTC
5902744747163656783,active,2023-01-22 07:04:26.493524 UTC
368600794368969848,active,2023-01-22 03:05:44.083948 UTC
4039828448871395030,active,2023-01-20 21:03:11.846122 UTC
7774754436196449259,active,2023-01-20 22:11:10.59091 UTC
3135339393645732970,active,2023-01-21 05:12:29.018714 UTC
5044586070385128581,active,2023-01-21 12:01:56.729015 UTC
2665706625006203381,active,2023-01-21 03:05:34.233675 UTC
3339112679278130089,active,2023-01-21 15:05:08.992442 UTC
8736159729977101435,active,2023-01-21 00:01:49.503176 UTC
8784594069228183819,active,2023-01-22 13:10:42.963062 UTC
8015360326052325493,active,2023-01-21 17:14:57.591502 UTC
8015360326052325493,active,2023-01-22 06:06:16.515621 UTC
436020987911437694,active,2023-01-22 06:06:23.819584 UTC
5710805843198118622,active,2023-01-20 09:05:47.576276 UTC
3233041998470761389,active,2023-01-22 10:00:27.592311 UTC
8574652385960867900,active,2023-01-20 13:09:28.918639 UTC
3542682953989683302,active,2023-01-21 11:08:19.937495 UTC
1867433872690740549,active,2023-01-20 14:03:08.820541 UTC
8309130197979734404,active,2023-01-22 06:05:59.880498 UTC
180898067617405719,active,2023-01-21 00:00:42.55769 UTC
3655151688711491117,active,2023-01-21 01:12:11.215889 UTC
8660236101787985178,active,2023-01-20 20:12:37.236203 UTC
8024554890756246369,active,2023-01-21 17:04:52.900545 UTC
2885938719755499337,active,2023-01-20 05:32:12.634065 UTC
4625823367156964830,active,2023-01-20 19:08:28.668932 UTC
927755817290995613,active,2023-01-20 16:01:45.26495 UTC
878139025814445971,active,2023-01-20 20:07:15.741241 UTC
365966483790809317,active,2023-01-21 02:05:25.293564 UTC
8447207980168650595,active,2023-01-21 23:05:38.461353 UTC
1742694860165574081,active,2023-01-21 00:11:10.910467 UTC
1742694860165574081,active,2023-01-21 17:16:33.05501 UTC
6236360699875554627,active,2023-01-21 01:11:00.076149 UTC
8140243059613242926,active,2023-01-21 01:12:28.159027 UTC
2859537849758033752,active,2023-01-21 23:00:52.586677 UTC
9033290127287996675,active,2023-01-22 10:01:19.230518 UTC
2178819599267537536,active,2023-01-20 19:05:48.799146 UTC
8028409442324849383,active,2023-01-20 21:06:39.649553 UTC
3007094325006098068,active,2023-01-22 10:07:18.585901 UTC
899517635521217973,active,2023-01-22 03:00:59.548169 UTC
1076119633369684283,active,2023-01-21 17:09:47.64834 UTC
8798916928483889913,active,2023-01-21 19:09:52.512044 UTC
1902002128141476097,active,2023-01-21 19:07:57.248592 UTC
6120800587751441003,active,2023-01-21 17:05:28.436571 UTC
7561600353346469503,active,2023-01-21 12:02:33.065845 UTC
6477680654723415734,active,2023-01-20 15:05:28.852331 UTC
8730399242819058939,active,2023-01-22 13:05:19.899679 UTC
6560121894052731327,active,2023-01-22 07:01:47.233509 UTC
3334419194313610616,active,2023-01-21 15:03:18.354056 UTC
6828919247294483567,active,2023-01-20 23:04:20.745139 UTC
6026567854561083426,active,2023-01-22 13:10:49.972826 UTC
4380761740069916879,active,2023-01-21 17:09:06.442823 UTC
1170561581513852001,active,2023-01-22 06:01:29.713488 UTC
3121802272790676455,active,2023-01-21 16:09:33.641206 UTC
241823535668799681,active,2023-01-21 07:01:28.89077 UTC
5290577738662968917,active,2023-01-22 05:05:57.098736 UTC
4494650145393945957,active,2023-01-21 19:10:19.324825 UTC
9021701344154900094,active,2023-01-21 07:03:19.564347 UTC
9170766298242897196,active,2023-01-21 01:07:57.210414 UTC
5721357029476609077,active,2023-01-20 23:07:46.747532 UTC
7700426430210091660,active,2023-01-22 06:03:00.174301 UTC
7402795201449608687,active,2023-01-22 03:08:03.163869 UTC
1442963160772984486,active,2023-01-22 12:06:07.198292 UTC
722600679933180776,active,2023-01-22 07:03:11.212975 UTC
3896504888400775619,active,2023-01-22 05:06:00.254589 UTC
4922737931501412321,active,2023-01-20 20:00:33.359023 UTC
84438037538006885,active,2023-01-20 23:07:38.231494 UTC
6060416514940771863,active,2023-01-20 18:01:59.518984 UTC
7369000223881875999,active,2023-01-20 22:02:47.641895 UTC
7836792050112816238,active,2023-01-20 17:02:34.03547 UTC
8666463809260355187,active,2023-01-22 05:04:44.008552 UTC
1738627606395265896,active,2023-01-21 01:00:25.076226 UTC
3240047639771919612,active,2023-01-21 16:08:11.468888 UTC
1912809133225799543,active,2023-01-21 10:07:28.963888 UTC
3046891310952418009,active,2023-01-22 07:00:41.31138 UTC
7756113695598697008,active,2023-01-21 17:01:21.743945 UTC
5432804012465802402,active,2023-01-21 23:03:32.928625 UTC
1677573561139549330,active,2023-01-21 23:02:08.868968 UTC
5405611411882208924,active,2023-01-21 01:03:45.244687 UTC
4587585263602639776,active,2023-01-21 11:09:16.34577 UTC
4587585263602639776,active,2023-01-21 23:08:13.936032 UTC
7767238478889033482,active,2023-01-20 11:04:34.390355 UTC
7381287883989188770,active,2023-01-20 18:03:20.594439 UTC
4904183169858519628,active,2023-01-21 05:11:08.630925 UTC
1467577946469671868,active,2023-01-21 04:06:20.853967 UTC
2919477367492518792,active,2023-01-20 09:02:51.67148 UTC
2919477367492518792,active,2023-01-20 12:03:34.104736 UTC
1755174405666566356,active,2023-01-20 06:01:24.577233 UTC
7898667015744190266,active,2023-01-20 07:03:39.538426 UTC
5839921794206077998,active,2023-01-21 04:02:51.620337 UTC
95739916925095637,active,2023-01-22 10:02:54.925821 UTC
6680458122072346069,active,2023-01-20 05:32:36.416833 UTC
788454920174709737,active,2023-01-22 03:00:24.913416 UTC
751852163964670433,active,2023-01-20 17:02:03.303654 UTC
4528094756155246069,active,2023-01-20 17:01:08.217799 UTC
7873205242735191399,active,2023-01-21 09:04:42.646047 UTC
2067717571315354823,active,2023-01-22 10:11:09.868374 UTC
6494102341019174792,active,2023-01-20 22:12:36.964408 UTC
422026089195847813,active,2023-01-21 00:03:45.247885 UTC
8544584557877468391,active,2023-01-20 13:03:33.580566 UTC
4869495716967723830,active,2023-01-22 12:06:05.781231 UTC
2395107992764825565,active,2023-01-20 06:04:14.387942 UTC
2503065766988038588,active,2023-01-20 19:03:41.459225 UTC
7849019542798623907,active,2023-01-20 20:02:07.259692 UTC
3471079116559308406,active,2023-01-20 16:07:50.006197 UTC
3471079116559308406,active,2023-01-22 07:06:00.585372 UTC
6555013476394316966,active,2023-01-21 05:07:34.330095 UTC
7680612665427845811,active,2023-01-22 05:03:49.461776 UTC
8447792197857013998,active,2023-01-22 10:01:24.033674 UTC
4591508953949220760,active,2023-01-20 05:30:47.415818 UTC
2200086168233000456,active,2023-01-22 05:00:52.660529 UTC
2906703943628031770,active,2023-01-21 15:10:23.345076 UTC
118180560078308617,active,2023-01-22 07:02:04.913163 UTC
7540023642046728810,active,2023-01-21 19:00:57.483886 UTC
3704930655875237471,active,2023-01-21 00:00:42.356149 UTC
1941333982824983669,active,2023-01-22 05:06:18.958189 UTC
1381832992700230547,active,2023-01-20 18:08:10.307329 UTC
7327416788516093249,active,2023-01-21 19:01:12.039143 UTC
7294113887501611341,active,2023-01-21 17:04:19.463299 UTC
1635143866632203146,active,2023-01-21 16:11:26.676872 UTC
595271268828874670,active,2023-01-22 10:09:57.982666 UTC
1527325327941600342,active,2023-01-20 20:12:14.676677 UTC
5027879983581438187,active,2023-01-21 17:06:17.298927 UTC
644860652831162771,active,2023-01-22 06:02:26.889321 UTC
8749317198240040949,active,2023-01-21 16:06:03.759637 UTC
6935878200264996519,active,2023-01-22 05:05:35.627483 UTC
8141181327960401902,active,2023-01-22 07:08:49.540646 UTC
3279533685089575769,active,2023-01-20 21:02:03.548956 UTC
4847460971821933810,active,2023-01-22 05:03:50.492562 UTC
8077365629516360410,active,2023-01-21 00:00:43.955805 UTC
3199288788810367360,active,2023-01-21 01:09:17.52802 UTC
7533585614717130592,active,2023-01-21 16:07:17.868347 UTC
7144390826012315045,active,2023-01-22 06:05:10.677486 UTC
7755093122895039788,active,2023-01-22 10:08:52.479864 UTC
6945671676121749398,active,2023-01-21 12:10:21.21879 UTC
2580844124650066974,active,2023-01-22 12:05:09.777547 UTC
1066245913385646140,active,2023-01-22 12:06:40.000407 UTC
2960630314821420416,active,2023-01-21 23:06:15.3162 UTC
6709756263526490136,active,2023-01-21 19:05:41.752713 UTC
171819201025808799,active,2023-01-21 07:07:23.864926 UTC
6368252169950689489,active,2023-01-20 23:05:46.620191 UTC
4950474645116931067,active,2023-01-20 13:01:23.168449 UTC
932349952188068424,active,2023-01-21 09:00:44.512582 UTC
4129403941125923721,active,2023-01-22 07:08:34.369713 UTC
6324195828355076828,active,2023-01-20 09:01:02.360898 UTC
1046625104556736637,active,2023-01-20 17:06:55.523442 UTC
673599800240117489,active,2023-01-21 00:02:03.28741 UTC
5532963948116431220,active,2023-01-22 10:09:52.343923 UTC
5820631126469482518,active,2023-01-20 23:00:55.331662 UTC
3554956826880089731,active,2023-01-20 21:05:50.574045 UTC
6537307614567953764,active,2023-01-20 18:03:15.527437 UTC
6300662227632680072,active,2023-01-21 19:07:05.591489 UTC
6700827192863201373,active,2023-01-22 12:00:53.225705 UTC
4519847343605813957,active,2023-01-22 06:04:00.98534 UTC
1157403575331456104,active,2023-01-20 07:05:55.566848 UTC
2543361499493856526,active,2023-01-20 23:05:38.760238 UTC
508708731081774633,active,2023-01-21 10:10:14.987432 UTC
5172451955199898388,active,2023-01-21 10:06:00.194253 UTC
3244416014836413428,active,2023-01-21 05:03:32.833266 UTC
4010031510290451498,active,2023-01-21 16:08:10.390949 UTC
7567143334324811039,active,2023-01-22 07:05:45.612468 UTC
1746485573788873994,active,2023-01-21 01:00:33.769601 UTC
1152281987627715479,active,2023-01-21 15:06:25.744897 UTC
1800535172451246926,active,2023-01-22 10:09:47.135181 UTC
5251395236018998652,active,2023-01-20 21:08:11.705409 UTC
4139137377283036472,active,2023-01-21 19:08:39.119186 UTC
4283900185819859886,active,2023-01-20 20:05:07.843758 UTC
7763443099612942793,active,2023-01-20 16:04:54.021349 UTC
5654952808439786989,active,2023-01-21 07:04:38.892806 UTC
6167051883862117538,active,2023-01-20 16:01:47.342141 UTC
7548974828245495429,active,2023-01-22 05:03:07.672988 UTC
1555856006641755745,active,2023-01-20 21:03:58.556691 UTC
7061691253219912808,active,2023-01-22 10:00:30.379725 UTC
3700686655442960201,active,2023-01-20 09:00:30.274825 UTC
3349374025529884886,active,2023-01-21 17:01:08.836574 UTC
8923756805861578276,active,2023-01-20 19:03:45.776877 UTC
3324387799425454386,active,2023-01-20 20:02:47.404563 UTC
7018145059038960343,active,2023-01-20 21:03:08.775614 UTC
3172891738305631455,active,2023-01-21 03:01:49.001691 UTC
4409252765731674420,active,2023-01-22 06:06:20.466104 UTC
4390457358745595970,active,2023-01-21 01:09:28.682412 UTC
2010792655693358503,active,2023-01-21 01:07:03.044363 UTC
1969138273974849954,active,2023-01-20 13:04:24.743246 UTC
5097024330556410277,active,2023-01-20 16:06:55.825808 UTC
2237028398849750600,active,2023-01-20 22:01:25.362381 UTC
8365539742131714419,active,2023-01-20 15:06:35.800272 UTC
6817126657359067135,active,2023-01-20 21:01:58.01155 UTC
4905352331898504238,active,2023-01-21 19:02:08.512498 UTC
6941960659207694021,active,2023-01-22 13:08:39.744843 UTC
1566377392801933480,active,2023-01-22 07:00:22.771984 UTC
7681667105698822900,active,2023-01-22 03:06:57.101372 UTC
8276601063195163042,active,2023-01-21 19:05:30.282556 UTC
6309168059639363653,active,2023-01-21 01:07:44.237282 UTC
8513827880653657822,active,2023-01-22 05:00:42.205226 UTC
6089700594990371913,active,2023-01-20 12:02:04.722028 UTC
2557363912224593999,active,2023-01-22 13:11:24.11085 UTC
5256341103866214827,active,2023-01-21 23:01:25.113809 UTC
3365146187740881861,active,2023-01-21 19:04:54.083842 UTC
5020861061407941417,active,2023-01-20 10:03:40.002626 UTC
5309233043565738890,active,2023-01-21 02:00:58.809589 UTC
3822921390648753661,active,2023-01-20 22:13:05.016482 UTC
3649552813274517889,active,2023-01-21 00:10:33.670724 UTC
1295893977082553727,active,2023-01-22 05:00:59.105924 UTC
4238967673011464654,active,2023-01-20 17:06:42.433106 UTC
3484323394221829913,active,2023-01-22 07:08:57.133864 UTC
4726331000416881899,active,2023-01-22 03:05:10.859547 UTC
3970239743429385093,active,2023-01-20 11:03:02.000909 UTC
954363739409082561,active,2023-01-21 15:13:35.143599 UTC
3214657992563658298,active,2023-01-21 01:07:32.303766 UTC
1821311607480479403,active,2023-01-20 21:03:42.823186 UTC
2993668851137155800,active,2023-01-21 09:06:19.84173 UTC
3697707286345211851,active,2023-01-22 12:01:40.116664 UTC
3988685870699672468,active,2023-01-21 00:04:35.078827 UTC
2329185844624256204,active,2023-01-21 16:01:50.623451 UTC
3911189328881936765,active,2023-01-20 18:01:24.305242 UTC
4894791864539115200,active,2023-01-20 12:03:52.181364 UTC
8046016041209894575,active,2023-01-21 19:01:17.170281 UTC
4775082116809032380,active,2023-01-20 17:05:44.350851 UTC
493411514049638791,active,2023-01-21 15:14:50.284628 UTC
4198948061594769145,active,2023-01-20 21:05:56.307945 UTC
6675161143151973201,active,2023-01-22 13:10:53.613335 UTC
3867402244809431667,active,2023-01-20 07:05:35.683754 UTC
8919790181899596798,active,2023-01-21 01:06:09.404704 UTC
8265313939227108382,active,2023-01-20 20:00:56.028356 UTC
1763214418271605628,active,2023-01-22 13:08:04.747551 UTC
4266429342120030427,active,2023-01-20 20:12:58.443616 UTC
5748443120724306083,active,2023-01-21 08:02:42.183405 UTC
7701449795990683213,active,2023-01-22 07:08:17.092249 UTC
8055139121734193649,active,2023-01-20 17:05:28.968435 UTC
5332269489088543854,active,2023-01-22 13:11:28.190991 UTC
7478014457302391612,active,2023-01-22 13:10:17.720824 UTC
4532013449062979863,active,2023-01-20 10:06:37.682196 UTC
91947023206290590,active,2023-01-21 07:08:52.13516 UTC
1150055599174577942,active,2023-01-20 12:07:09.894687 UTC
2222326639959999208,active,2023-01-20 18:04:18.587003 UTC
4982577192363016343,active,2023-01-22 03:01:27.998441 UTC
3969934459380051754,active,2023-01-22 06:03:24.883646 UTC
7697274636550995002,active,2023-01-21 02:02:35.264995 UTC
5113893099140745326,active,2023-01-21 02:04:37.674637 UTC
4837120148578013201,active,2023-01-22 13:12:43.723661 UTC
4975025467869810534,active,2023-01-21 17:00:28.346957 UTC
9193559216574172446,active,2023-01-22 07:05:32.363904 UTC
4448323468697624734,active,2023-01-20 18:04:15.523099 UTC
5272156405713106221,active,2023-01-22 07:07:23.906632 UTC
7566074466040173531,active,2023-01-21 17:13:35.106922 UTC
5851440228552489251,active,2023-01-21 19:04:05.579255 UTC
245254723147851575,active,2023-01-20 15:05:02.201579 UTC
8028524079570199602,active,2023-01-20 20:00:38.551225 UTC
8689137194204001904,active,2023-01-21 16:08:28.734775 UTC
7079744589269305830,active,2023-01-21 01:03:14.689778 UTC
1584227832228748191,active,2023-01-22 12:02:02.65444 UTC
3881760078520801429,active,2023-01-22 12:00:53.430099 UTC
2233199855788677277,active,2023-01-22 07:08:11.826685 UTC
3280768631391860562,active,2023-01-22 10:09:17.514125 UTC
3216736210528154091,active,2023-01-22 06:02:24.918017 UTC
6501893728218300956,active,2023-01-20 20:07:43.43309 UTC
1553648756624102112,active,2023-01-21 19:03:41.930501 UTC
845353131761050336,active,2023-01-20 15:05:56.033141 UTC
4664838166424751162,active,2023-01-21 10:08:57.466343 UTC
6504541671195552899,active,2023-01-20 22:04:28.479689 UTC
869111007948430068,active,2023-01-21 06:06:07.309479 UTC
542165895910887273,active,2023-01-21 01:12:22.243417 UTC
1015387272958179949,active,2023-01-22 10:04:14.006366 UTC
6140042026787000029,active,2023-01-22 03:09:01.276846 UTC
6260088925258272863,active,2023-01-22 07:03:12.729422 UTC
3929444120504815341,active,2023-01-22 06:05:43.817292 UTC
7079274467824786529,active,2023-01-21 06:04:44.192484 UTC
3063342673222578023,active,2023-01-21 05:05:33.395793 UTC
3063342673222578023,active,2023-01-22 05:06:15.497992 UTC
8919287314281793603,active,2023-01-22 12:05:41.509158 UTC
4344963891778374492,active,2023-01-21 04:03:29.800612 UTC
4874945857081733817,active,2023-01-21 01:09:35.157733 UTC
5441072625767762228,active,2023-01-22 07:04:25.906204 UTC
3595329957916124075,active,2023-01-21 01:09:55.610639 UTC
6160905947812224243,active,2023-01-22 07:07:55.233238 UTC
4597408824431329053,active,2023-01-20 21:02:17.435339 UTC
6884375730627765272,active,2023-01-20 19:10:59.418392 UTC
6588866137740722163,active,2023-01-20 20:11:43.807092 UTC
1080003241488995926,active,2023-01-22 07:05:36.679534 UTC
1902681040516588209,active,2023-01-20 06:00:41.763839 UTC
2937297056410899541,active,2023-01-21 00:07:35.972818 UTC
1497303415161254676,active,2023-01-21 16:02:13.014919 UTC
6603727117590550665,active,2023-01-21 15:03:55.471551 UTC
6998859195103405010,active,2023-01-21 17:15:04.02204 UTC
5535002860074104537,active,2023-01-20 21:01:02.865156 UTC
4185912191533960309,active,2023-01-22 13:10:30.292302 UTC
5447691366783475945,active,2023-01-20 14:04:54.640567 UTC
186027590898392813,active,2023-01-22 13:06:28.396617 UTC
1255268362884297319,active,2023-01-20 17:07:18.052737 UTC
3530553822486375623,active,2023-01-22 03:08:03.849457 UTC
5522381257804430842,active,2023-01-21 02:02:38.859695 UTC
2074260411281050654,active,2023-01-22 05:02:21.04947 UTC
4108771977457241007,active,2023-01-22 03:05:38.749942 UTC
7738559705422502250,active,2023-01-21 19:04:58.539043 UTC
3300803715752698005,active,2023-01-20 08:04:23.156358 UTC
6129761062917984170,active,2023-01-21 02:01:58.053598 UTC
6972599447955430637,active,2023-01-22 12:00:36.023537 UTC
9034684885264717314,active,2023-01-21 00:09:24.801927 UTC
1694074305867984076,active,2023-01-22 10:11:23.141849 UTC
922677094745545948,active,2023-01-21 23:06:48.361607 UTC
3097334170388760845,active,2023-01-21 23:02:55.352338 UTC
7848107479568999542,active,2023-01-20 23:06:19.941824 UTC
561562924423938703,active,2023-01-22 13:10:52.320931 UTC
2024758294929804871,active,2023-01-20 13:04:08.808809 UTC
8504647545260410530,active,2023-01-20 19:10:50.435569 UTC
8455210725119532512,active,2023-01-22 07:00:40.920181 UTC
7372733207729131264,active,2023-01-20 19:08:02.532345 UTC
7129609780479695974,active,2023-01-20 05:33:38.438137 UTC
43809554671079068,active,2023-01-22 10:06:31.55357 UTC
8061105499309564874,active,2023-01-21 03:07:07.042701 UTC
4592553563208423587,active,2023-01-20 23:04:09.19364 UTC
653081100640026292,active,2023-01-21 04:03:01.866202 UTC
1220550210476923687,active,2023-01-22 05:03:47.016949 UTC
5369810155249429878,active,2023-01-20 22:08:51.327567 UTC
8358338731902291786,active,2023-01-21 02:04:18.375096 UTC
9010652248656853541,active,2023-01-20 05:30:24.804393 UTC
8290938039720934362,active,2023-01-20 09:00:03.713562 UTC
918312552680666127,active,2023-01-20 07:00:03.960557 UTC
5392048184288427609,active,2023-01-21 07:00:04.639618 UTC
4843483620690010871,active,2023-01-22 14:00:04.143767 UTC
2171894504703063375,active,2023-01-22 06:00:03.401335 UTC
3266261351669573692,active,2023-01-21 16:07:38.064108 UTC
4211804818240071851,active,2023-01-20 10:01:04.893229 UTC
7898667015744190266,active,2023-01-21 15:05:31.386918 UTC
2099495194121319620,active,2023-01-20 12:05:39.546634 UTC
7570537170277186142,active,2023-01-20 12:07:01.414124 UTC
